mode,availability,source_pu,device_id,bus,positive_sequence_policy,unbalance_policy,current_target,termination_status,publishable,p_available_W,p_rated_W,q_scale_var,p_poc_W,q_poc_var,p_converter_W,q_converter_var,converter_loss_W,voltage_min_V,voltage_max_V,zero_sequence_voltage_V,positive_sequence_voltage_V,negative_sequence_voltage_V,voltage_unbalance_factor,regularized_voltage_unbalance,requested_p_W,requested_q_var,command_curtailment_W,poc_active_power_shortfall_W,power_scale,current_scale,apparent_power_rating_VA,converter_current_rating_A,grid_current_rating_A,maximum_converter_current_A,maximum_grid_current_A,maximum_converter_total_current_A,maximum_grid_total_current_A,converter_current_utilization,grid_current_utilization,positive_sequence_current_A,negative_sequence_current_A,negative_sequence_current_angle_rad,peak_phase_to_positive_current_ratio,ripple_power_VA,dc_ripple_voltage_V,dc_capacitance_F,dc_nominal_voltage_V,dc_stored_energy_J,capacitor_current_A,capacitor_thermal_current_A,capacitor_current_utilization,dc_ripple_utilization,exact_smooth_current_residual_A
mean_vv,1.0,1.03,pv_ld2186_load_b,b1754,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4999.790171337147,-2359.066100017864,5007.824911434307,-2334.961879726556,0.0,249.44001024515927,253.20558744016907,0.18282392236433825,251.78921351818744,2.4710658971333705,0.009814026036325335,0.0,4999.999999999959,-2359.1651041112177,4.092726157978177e-11,0.20982866285339696,0.9999999999999917,0.9999738070174978,6000.0,10.0,NaN,7.3188068686593715,7.3188068686593715,7.3188068686593715,7.3188068686593715,0.7318806868659371,NaN,7.318806868659299,1.1446537463919428e-13,0.0,1.0,54.25576218261863,0.05756715161721367,0.002,750.0,562.5,0.051152823143698865,0.051152823143698865,NaN,NaN,0.00019170640164433372
mean_vv,1.0,1.03,pv_ld248_load_b,b2560,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4999.790060084344,-2323.557858686639,5007.792367693438,-2299.5509358595305,0.0,249.22942258386124,252.96907234628503,0.13920255611078627,251.61170605050944,2.4811545777082875,0.009861045881586334,0.0,4999.999999999961,-2323.6554242925085,3.9108272176235914e-11,0.20993991565592296,0.9999999999999921,0.9999738070293421,6000.0,10.0,NaN,7.304020632064589,7.304020632064589,7.304020632064589,7.304020632064589,0.7304020632064588,NaN,7.304020632064527,1.1207579958593593e-13,0.0,1.0,54.36721268084787,0.05768540426856885,0.002,750.0,562.5,0.051257899681118456,0.051257899681118456,NaN,NaN,0.00019131900934754437
mean_vv,1.0,1.03,pv_ld24_load_a,b1044,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4999.790114748915,-2340.995564663595,5007.808279134988,-2316.941071505547,0.0,249.33268294717595,253.0865174066858,0.16096734976567786,251.6988778777959,2.476211430035643,0.00983799153541672,0.0,4999.999999999962,-2341.0938368784587,3.8198777474462986e-11,0.20988525108532485,0.9999999999999923,0.9999738070235644,6000.0,10.0,NaN,7.31125360250608,7.31125360250608,7.31125360250608,7.31125360250608,0.731125360250608,NaN,7.311253602506012,1.1256303522337664e-13,0.0,1.0,54.31262921531898,0.05762748941290168,0.002,750.0,562.5,0.051206437896296544,0.051206437896296544,NaN,NaN,0.00019150850954022824
mean_vv,1.0,1.03,pv_ld2804_load_c,b2443,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4999.790125308675,-2344.3665906418514,5007.811370926103,-2320.302853789737,0.0,249.3535002062793,253.10537649674077,0.16405276153464232,251.71572772328813,2.4749744176487765,0.00983241865748462,0.0,4999.999999999959,-2344.4649994167908,4.092726157978177e-11,0.20987469132523984,0.9999999999999918,0.9999738070224392,6000.0,10.0,NaN,7.31265825692194,7.31265825692194,7.31265825692194,7.31265825692194,0.731265825692194,NaN,7.3126582569218685,1.1280968472488635e-13,0.0,1.0,54.29592633274434,0.057609767104064125,0.002,750.0,562.5,0.05119069026758471,0.05119069026758471,NaN,NaN,0.00019154531080827966
mean_vv,1.0,1.03,pv_ld626_load_c,b2055,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4999.790178818917,-2361.456835033354,5007.827122834944,-2337.3460029854477,0.0,249.45434894798137,253.22077267607972,0.1855468183901472,251.80116451814757,2.470359782848215,0.00981075598905808,0.0,4999.99999999996,-2361.555935926007,4.001776687800884e-11,0.20982118108258874,0.9999999999999919,0.9999738070166888,6000.0,10.0,NaN,7.319810569487256,7.319810569487256,7.319810569487256,7.319810569487256,0.7319810569487256,NaN,7.3198105694871805,1.1542303686988736e-13,0.0,1.0,54.24769694685539,0.05755859413628747,0.002,750.0,562.5,0.05114521916649875,0.05114521916649875,NaN,NaN,0.00019173269817396709
mean_vv,1.0,1.03,pv_ld868_load_a,b2190,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4999.790142499938,-2349.855351845363,5007.816415671132,-2325.776532331956,0.0,249.3861568461209,253.14110326811553,0.1705446289281583,251.7431665177067,2.473337721225416,0.009824845517907833,0.0,4999.999999999962,-2349.953982940371,3.8198777474462986e-11,0.2098575000618439,0.9999999999999922,0.9999738070205995,6000.0,10.0,NaN,7.314949610737264,7.314949610737264,7.314949610737264,7.314949610737264,0.7314949610737264,NaN,7.314949610737195,1.1256884059013786e-13,0.0,1.0,54.277022403371866,0.05758970941204102,0.002,750.0,562.5,0.051172867472051055,0.051172867472051055,NaN,NaN,0.00019160534321749858
mean_vv_vw,1.0,1.03,pv_ld1291_load_b,b828,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4239.272772935465,-2304.1228922032005,4245.4063441008775,-2285.722178706962,0.0,249.14258990421476,252.8589905652055,0.140932184119277,251.51450621982602,2.4776449028600065,0.009850902598415225,0.0,4239.450828410407,-2304.2196686358193,760.5491715895932,760.7272270645353,0.9999999999999967,0.9999738075710896,6000.0,10.0,NaN,6.394566008423434,6.394566008423434,6.394566008423434,6.394566008423434,0.6394566008423433,NaN,6.394566008423433,3.7288026552637795e-16,0.0,1.0000000000000002,47.53039163031623,0.05043131183372328,0.002,750.0,562.5,0.04481208297899864,0.04481208297899864,NaN,NaN,0.00016749360269394266
mean_vv_vw,1.0,1.03,pv_ld1446_load_c,b260,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4232.362722932495,-2306.8869191659774,4238.483556012299,-2288.5244199265653,0.0,249.16320631790518,252.89030680765023,0.1511530963812265,251.52833012234944,2.4743876497126043,0.0098374113504789,0.0,4232.540480808905,-2306.9838076764186,767.4595191910948,767.6372770675052,0.9999999999999968,0.9999738075740431,6000.0,10.0,NaN,6.387922499949478,6.387922499949478,6.387922499949478,6.387922499949478,0.6387922499949478,NaN,6.387922499949476,5.002713727110915e-16,0.0,1.0,47.4185896235889,0.05031268622026804,0.002,750.0,562.5,0.04470667503618888,0.04470667503618888,NaN,NaN,0.0001673195696189962
mean_vv_vw,1.0,1.03,pv_ld1668_load_a,b605,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4261.197044008038,-2295.353161698171,4267.3712403289055,-2276.8305727355673,0.0,249.0870076076903,252.82172473677988,0.13602440298239943,251.47068493862548,2.480516221766003,0.009864037322566658,0.0,4261.3760438530035,-2295.4495824587802,738.6239561469965,738.8029559919623,0.9999999999999967,0.9999738075616169,6000.0,10.0,NaN,6.415707973854938,6.415707973854938,6.415707973854938,6.415707973854938,0.6415707973854938,NaN,6.415707973854937,1.667571242370305e-16,0.0,1.0000000000000002,47.74280310978169,0.050656687413232426,0.002,750.0,562.5,0.04501234644237439,0.04501234644237439,NaN,NaN,0.00016804743738809804
mean_vv_vw,1.0,1.03,pv_ld1895_load_b,b1804,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4208.16314117898,-2316.566776231152,4214.239616801284,-2298.337349364243,0.0,249.23319058249723,252.98408077274854,0.18086527236012612,251.57672907483263,2.4654314443725744,0.009799918511696766,0.0,4208.339857046883,-2316.6640571812304,791.6601429531174,791.8368588210196,0.9999999999999968,0.9999738075842679,6000.0,10.0,NaN,6.3647338893326895,6.3647338893326895,6.3647338893326895,6.3647338893326895,0.636473388933269,NaN,6.364733889332688,4.716603734366874e-16,0.0,1.0,47.075445197474046,0.04994859867619753,0.002,750.0,562.5,0.044383155368679504,0.044383155368679504,NaN,NaN,0.00016671212267911918
mean_vv_vw,1.0,1.03,pv_ld1970_load_c,b2492,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4189.159580616794,-2324.1682195700027,4195.201498111078,-2306.042467087154,0.0,249.28335500278317,253.0282327128246,0.19025171230371876,251.61471976810247,2.46165411902763,0.009783426507385508,0.0,4189.33547843747,-2324.265808624998,810.6645215625304,810.8404193832057,0.9999999999999969,0.9999738075921699,6000.0,10.0,NaN,6.346609327970829,6.346609327970829,6.346609327970829,6.346609327970829,0.6346609327970829,NaN,6.346609327970829,4.716603734366874e-16,0.0,1.0,46.86947098217586,0.04973005324610278,0.002,750.0,562.5,0.04418896101616342,0.04418896101616342,NaN,NaN,0.00016623733404871833
mean_vv_vw,1.0,1.03,pv_ld2050_load_a,b1821,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4209.551130543418,-2316.0115790864893,4215.630139926585,-2297.7745509369915,0.0,249.22801040691766,252.9711645540097,0.1755991792243356,251.5739493739518,2.466644125989121,0.00980484717168621,0.0,4209.727906170261,-2316.108837531876,790.2720938297389,790.4488694565816,0.9999999999999968,0.9999738075836864,6000.0,10.0,NaN,6.3660607302402425,6.3660607302402425,6.3660607302402425,6.3660607302402425,0.6366060730240243,NaN,6.3660607302402425,1.667571242370305e-16,0.0,1.0,47.10841891781147,0.049983584880089596,0.002,750.0,562.5,0.0444142432903481,0.0444142432903481,NaN,NaN,0.0001667468804776857
mean_vv_vw,1.0,1.03,pv_ld2186_load_b,b1754,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4191.765601091831,-2323.125808761194,4197.812243211754,-2304.985882401423,0.0,249.27720718136948,253.02693355922457,0.19130374898245947,251.60951362406948,2.4616007510696036,0.009783416833544254,0.0,4191.94161108076,-2323.22335556768,808.0583889192403,808.2343989081692,0.9999999999999968,0.9999738075910932,6000.0,10.0,NaN,6.34909028650234,6.34909028650234,6.34909028650234,6.34909028650234,0.634909028650234,NaN,6.3490902865023395,3.33514248474061e-16,0.0,1.0,46.88677625358851,0.04974841470934881,0.002,750.0,562.5,0.044205276582518487,0.044205276582518487,NaN,NaN,0.0001663023248674498
mean_vv_vw,1.0,1.03,pv_ld248_load_b,b2560,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4245.731701749276,-2301.539314178936,4251.877207370198,-2283.1027973161677,0.0,249.12800495933402,252.85939699433496,0.14454839984666046,251.50160360252886,2.477118900014224,0.009849316523361192,0.0,4245.910035406943,-2301.635985837205,754.0899645930567,754.268298250724,0.9999999999999967,0.9999738075683149,6000.0,10.0,NaN,6.4007841295280405,6.4007841295280405,6.4007841295280405,6.4007841295280405,0.6400784129528041,NaN,6.4007841295280405,1.054664657297369e-15,0.0,1.0000000000000002,47.566510026495045,0.05046963464231316,0.002,750.0,562.5,0.0448461357294839,0.0448461357294839,NaN,NaN,0.00016765649239387624
mean_vv_vw,1.0,1.03,pv_ld24_load_a,b1044,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4219.466000129879,-2312.0456212735544,4225.563144943527,-2293.7541868326102,0.0,249.2009374351529,252.94249060520212,0.1679510850063755,251.5541243845929,2.4693092252582463,0.009816214428203927,0.0,4219.643202647872,-2312.142718940837,780.3567973521276,780.5339998701211,0.9999999999999968,0.9999738075795154,6000.0,10.0,NaN,6.375549552076721,6.375549552076721,6.375549552076721,6.375549552076721,0.637554955207672,NaN,6.375549552076721,6.67028496948122e-16,0.0,1.0,47.229609975102214,0.05011217258559878,0.002,750.0,562.5,0.044528503314920836,0.044528503314920836,NaN,NaN,0.00016699544872935825
mean_vv_vw,1.0,1.03,pv_ld2804_load_c,b2443,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4213.147039713774,-2314.5732117984944,4219.232618949053,-2296.3164740926536,0.0,249.217595825155,252.95714165903692,0.17106713262642365,251.5667568716692,2.4680398141780295,0.009810675483792325,0.0,4213.323970160088,-2314.670411935951,786.6760298399122,786.8529602862263,0.9999999999999968,0.9999738075821776,6000.0,10.0,NaN,6.369499841840158,6.369499841840158,6.369499841840158,6.369499841840158,0.6369499841840158,NaN,6.369499841840158,3.33514248474061e-16,0.0,1.0,47.16053761818693,0.05003888453870487,0.002,750.0,562.5,0.04446338127229766,0.04446338127229766,NaN,NaN,0.00016683697106471807
mean_vv_vw,1.0,1.03,pv_ld626_load_c,b2055,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4187.902943872594,-2324.6708755337268,4193.942584431572,-2306.551953856794,0.0,249.2877186172528,253.0379241740024,0.19418170174624835,251.61723678423456,2.460634653226085,0.009779276987037715,0.0,4188.078787602964,-2324.7684849587977,811.9212123970356,812.0970561274062,0.9999999999999968,0.9999738075926884,6000.0,10.0,NaN,6.345413335093647,6.345413335093647,6.345413335093647,6.345413335093647,0.6345413335093647,NaN,6.345413335093646,3.7288026552637795e-16,0.0,1.0,46.84123182412286,0.049700090568816996,0.002,750.0,562.5,0.044162336882624505,0.044162336882624505,NaN,NaN,0.00016620600398723395
mean_vv_vw,1.0,1.03,pv_ld868_load_a,b2190,AverageVoltageVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,4204.72897424511,-2317.9404464570225,4210.7991871878085,-2299.7298076289267,0.0,249.2407373360794,252.98235988419316,0.17798623474515762,251.58358952196215,2.4656771647052067,0.009800627971761901,0.0,4204.905542270692,-2318.037783091707,795.0944577293076,795.2710257548897,0.9999999999999969,0.9999738075857041,6000.0,10.0,NaN,6.3614531582538705,6.3614531582538705,6.3614531582538705,6.3614531582538705,0.636145315825387,NaN,6.36145315825387,3.33514248474061e-16,0.0,1.0,47.055869359945284,0.049927828067478315,0.002,750.0,562.5,0.04436469909206075,0.04436469909206075,NaN,NaN,0.00016662618100918237
worst_vv_vw,1.0,1.03,pv_ld1291_load_b,b828,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3615.2978536545047,-2553.904400943908,3620.46353141188,-2538.407367671907,0.0,249.05853184125814,252.76910051780152,0.14406073666387992,251.42533731862554,2.476296915721058,0.009849034875044849,0.0,3615.4497410992226,-2554.011696667357,1384.5502589007774,1384.7021463454953,0.9999999999999977,0.9999738077756196,6000.0,10.0,NaN,5.868377264263012,5.868377264263012,5.868377264263012,5.868377264263012,0.5868377264263012,NaN,5.868377264253719,4.720799939865947e-13,0.0,1.0,43.59553355892724,0.04625629775087924,0.002,750.0,562.5,0.041102263211950915,0.041102263211950915,NaN,NaN,0.0018960600130654276
worst_vv_vw,1.0,1.03,pv_ld1446_load_c,b260,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3607.9920758231633,-2556.826491609005,3613.147915814506,-2541.358971635104,0.0,249.06398111580882,252.78371268429478,0.1550246513896157,251.42196717217232,2.4719716193308847,0.009831963559644304,0.0,3608.1436578525922,-2556.9339111781674,1391.8563421474078,1392.0079241768367,0.9999999999999977,0.9999738077775134,6000.0,10.0,NaN,5.862786590763139,5.862786590763139,5.862786590763139,5.862786590763139,0.5862786590763138,NaN,5.8627865907537595,5.664641084974616e-13,0.0,1.0,43.47792618718523,0.04613151245383417,0.002,750.0,562.5,0.04099138191851599,0.04099138191851599,NaN,NaN,0.0017021562399782849
worst_vv_vw,1.0,1.03,pv_ld1668_load_a,b605,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3634.0713183580947,-2546.395556569107,3639.2646204650277,-2530.8156502484358,0.0,249.0038425897598,252.73155197018548,0.1396998191703929,251.38080213458076,2.47830454541176,0.009858766160213616,0.0,3634.2240149072404,-2546.5025511179356,1365.7759850927596,1365.9286816419053,0.9999999999999977,0.9999738077702844,6000.0,10.0,NaN,5.884047420449593,5.884047420449593,5.884047420449593,5.884047420449593,0.5884047420449593,NaN,5.884047420440259,4.718313488118185e-13,0.0,1.0,43.74738440213112,0.04641741649960293,0.002,750.0,562.5,0.04124542955989529,0.04124542955989529,NaN,NaN,0.0018780635804553816
worst_vv_vw,1.0,1.03,pv_ld1895_load_b,b1804,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3583.926724316092,-2566.451916019258,3589.049869423979,-2551.082480695725,0.0,249.09234223204166,252.83184541087257,0.18651389623849376,251.4235340198508,2.460358688990838,0.009785713571254566,0.0,3584.0772945637027,-2566.559739457294,1415.9227054362973,1416.073275683908,0.9999999999999977,0.9999738077837831,6000.0,10.0,NaN,5.844168094701675,5.844168094701675,5.844168094701675,5.844168094701675,0.5844168094701675,NaN,5.844168094692077,8.375904252719699e-13,0.0,1.0,43.13624925446512,0.04576898196861426,0.002,750.0,562.5,0.04066924581704683,0.04066924581704683,NaN,NaN,0.0013696290851399173
worst_vv_vw,1.0,1.03,pv_ld1970_load_c,b2492,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3566.801496990593,-2573.3015143890816,3571.900498300086,-2558.004510460729,0.0,249.13272553021625,252.86609732971849,0.19600148547343993,251.4516177048371,2.4565442108734112,0.009769450812430209,0.0,3566.9513351407486,-2573.409616492932,1433.0486648592514,1433.198503009407,0.9999999999999977,0.9999738077883897,6000.0,10.0,NaN,5.830380953520347,5.830380953520347,5.830380953520347,5.830380953520347,0.5830380953520347,NaN,5.83038095351073,8.921755499643925e-13,0.0,1.0,42.96776573492734,0.04559021540218862,0.002,750.0,562.5,0.040510398031469705,0.040510398031469705,NaN,NaN,0.0013210951645442177
worst_vv_vw,1.0,1.03,pv_ld2050_load_a,b1821,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3585.6439464726086,-2565.7650817390195,3590.7691222547082,-2550.3895543928447,0.0,249.095588173817,252.82841082859173,0.1808080358457832,251.43054912195242,2.4622636306202104,0.009793016955254424,0.0,3585.7945857041227,-2565.8728740563133,1414.2054142958773,1414.3560535273914,0.9999999999999976,0.9999738077833947,6000.0,10.0,NaN,5.845326213926803,5.845326213926803,5.845326213926803,5.845326213926803,0.5845326213926804,NaN,5.845326213917257,7.782311119446086e-13,0.0,1.0,43.178202436330324,0.04581349567709684,0.002,750.0,562.5,0.04070879965623311,0.04070879965623311,NaN,NaN,0.0014228175054637078
worst_vv_vw,1.0,1.03,pv_ld2186_load_b,b1754,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3568.5800582158663,-2572.5901385203115,3573.68174847038,-2557.285067756896,0.0,249.124677555183,252.86254005100034,0.19721073148189466,251.44401113136504,2.4562367245259256,0.00976852347158383,0.0,3568.729974499814,-2572.6982132025346,1431.270025500186,1431.4199417841337,0.9999999999999977,0.9999738077878777,6000.0,10.0,NaN,5.831918068981397,5.831918068981397,5.831918068981397,5.831918068981397,0.5831918068981398,NaN,5.8319180689717625,9.044209264575216e-13,0.0,1.0,42.97371400562224,0.04559652671341466,0.002,750.0,562.5,0.040516006114862425,0.040516006114862425,NaN,NaN,0.0013073593104866391
worst_vv_vw,1.0,1.03,pv_ld248_load_b,b2560,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3620.002116750962,-2552.02282490024,3625.1751903046957,-2536.5036042391666,0.0,249.0355843849595,252.75969157518279,0.1483659975091086,251.40213091678297,2.4747396660281398,0.009843749760606871,0.0,3620.1542124085904,-2552.130049032387,1379.8457875914096,1379.9978832490378,0.9999999999999976,0.9999738077741938,6000.0,10.0,NaN,5.8725766938176776,5.8725766938176776,5.8725766938176776,5.8725766938176776,0.5872576693817677,NaN,5.872576693808315,5.267669362255563e-13,0.0,1.0,43.599295457482775,0.04626028924921593,0.002,750.0,562.5,0.041105809963922456,0.041105809963922456,NaN,NaN,0.0017695076754332055
worst_vv_vw,1.0,1.03,pv_ld24_load_a,b1044,WorstPhaseVoltVarWatt,NoUnbalanceControl,GridCurrentTarget,LOCALLY_SOLVED,true,5000.0,6000.0,6000.0,3595.1312278353275,-2561.970446261422,3600.2696413012486,-2546.5552058637854,0.0,249.07765537964372,252.80943545969726,0.17289079512009914,251.42059690012826,2.465292100610525,0.009805450034747202,0.0,3595.282270151353,-2562.0780823761843,1404.7177298486472,1404.8687721646725,0.9999999999999976,0.9999738077808592,6000.0,10.0,NaN,5.852870216627905,5.852870216627905,5.852870216627905,5.852870216627905,0.5852870216627906,NaN,5.852870216618397,7.234146235058488e-13,0.0,1.0000000000000002,43.287104132237815,0.045929043965195114,0.002,750.0,562.5,0.04081147315977816,0.04081147315977816,NaN,NaN,0.0014863729963505723
