mode,availability,source_pu,source_vuf_percent,customer,bus,phase,original_phase_voltage_V,customer_voltage_V,customer_vmin_V,va_pn_V,vb_pn_V,vc_pn_V,neutral_V,vuf_percent,vmax_pg_V,vmax_pn_V
sequence_droop,0.5,1.03,1.0,ld2804_load_c,b2443,c,249.70605049217346,252.1730379289175,249.70605049217346,251.6424041217036,252.1730379289175,249.70605049217346,0.20596829988732637,0.7131599506921327,252.15675213863315,252.1730379289175
sequence_droop,0.5,1.03,1.0,ld626_load_c,b2055,c,249.89419970559993,252.0879368620919,249.89419970559993,251.4553417965929,252.0879368620919,249.89419970559993,0.2860648834045744,0.6606825038802101,252.06330109953822,252.0879368620919
sequence_droop,0.5,1.03,1.0,ld868_load_a,b2190,a,251.58959142789982,252.1550380746492,249.75813944153305,251.58959142789982,252.1550380746492,249.75813944153305,0.22914909983198728,0.6997029601210856,252.13646792593428,252.1550380746492
unity,1.0,1.03,1.0,ld1291_load_b,b828,b,253.0342023181973,253.0342023181973,249.3631326440611,252.64169101982796,253.0342023181973,249.3631326440611,0.08841372919346703,0.9837976984139106,253.02244809814172,253.0342023181973
unity,1.0,1.03,1.0,ld1446_load_c,b260,c,249.44710416077606,253.14419703188787,249.44710416077606,252.65756314406377,253.14419703188787,249.44710416077606,0.11807963645043007,0.9816703246141237,253.10719292569328,253.14419703188787
unity,1.0,1.03,1.0,ld1668_load_a,b605,a,252.64126240612234,253.03967930764944,249.30675564125195,252.64126240612234,253.03967930764944,249.30675564125195,0.07430861766918975,0.9845707844818324,253.0093354850538,253.03967930764944
unity,1.0,1.03,1.0,ld1895_load_b,b1804,b,253.44430407382,253.44430407382,249.68733388727912,252.7005940525857,253.44430407382,249.68733388727912,0.21009616249697777,0.975747839433213,253.3400008073944,253.44430407382
unity,1.0,1.03,1.0,ld1970_load_c,b2492,c,249.7768936390552,253.50706997226604,249.7768936390552,252.71052135822742,253.50706997226604,249.7768936390552,0.23632485858805197,0.9739729028808938,253.40028467659863,253.50706997226604
unity,1.0,1.03,1.0,ld2050_load_a,b1821,a,252.6919466528956,253.38139453604236,249.64840973871918,252.6919466528956,253.38139453604236,249.64840973871918,0.19216850729151905,0.9768210795664748,253.29495560519095,253.38139453604236
unity,1.0,1.03,1.0,ld2186_load_b,b1754,b,253.5226737830229,253.5226737830229,249.78026205945682,252.71271751545524,253.5226737830229,249.78026205945682,0.23928165009080685,0.9737950743028109,253.41046181632302,253.5226737830229
unity,1.0,1.03,1.0,ld248_load_b,b2560,b,253.10054345450047,253.10054345450047,249.38487938323732,252.65071299775585,253.10054345450047,249.38487938323732,0.09882607909063977,0.9829329948826986,253.06535069010954,253.10054345450047
unity,1.0,1.03,1.0,ld24_load_a,b1044,a,252.68239893880508,253.31828881607692,249.58293811338922,252.68239893880508,253.31828881607692,249.58293811338922,0.1701692576565916,0.9782724041463227,253.241008167513,253.31828881607692
unity,1.0,1.03,1.0,ld2804_load_c,b2443,c,249.6125338313291,253.33903781903317,249.6125338313291,252.68566948123538,253.33903781903317,249.6125338313291,0.17896378719124242,0.9776799152922276,253.26091964108917,253.33903781903317
unity,1.0,1.03,1.0,ld626_load_c,b2055,c,249.80517449110215,253.5469046336326,249.80517449110215,252.71633473533274,253.5469046336326,249.80517449110215,0.2477621497408732,0.9732468944162912,253.43094493832336,253.5469046336326
unity,1.0,1.03,1.0,ld868_load_a,b2190,a,252.6944589301142,253.39730549951784,249.67110461122198,252.6944589301142,253.39730549951784,249.67110461122198,0.1989112689610424,0.9763687724858424,253.3102300081767,253.39730549951784
mean_vv,1.0,1.03,1.0,ld1291_load_b,b828,b,252.96743980241772,252.96743980241772,249.31055008972814,252.59183908565913,252.96743980241772,249.31055008972814,0.08832928026187042,0.9855670489868587,252.95824996817112,252.96743980241772
mean_vv,1.0,1.03,1.0,ld1446_load_c,b260,c,249.35848038581236,253.03177514475223,249.35848038581236,252.57225503752903,253.03177514475223,249.35848038581236,0.1147581116556819,0.9849087645567135,253.00659138359657,253.03177514475223
mean_vv,1.0,1.03,1.0,ld1668_load_a,b605,a,252.5637735139786,252.9380181794321,249.2264617866027,252.5637735139786,252.9380181794321,249.2264617866027,0.07070087700537592,0.9874907578500891,252.9175860149612,252.9380181794321
mean_vv,1.0,1.03,1.0,ld1895_load_b,b1804,b,253.2142740799526,253.2142740799526,249.50620170472854,252.52444573991227,253.2142740799526,249.50620170472854,0.19401646408831114,0.9828559099787408,253.1458314201881,253.2142740799526
mean_vv,1.0,1.03,1.0,ld1970_load_c,b2492,c,249.5930053636013,253.2734323364501,249.5930053636013,252.53189430037054,253.2734323364501,249.5930053636013,0.22148699514408937,0.9811945474421918,253.20302378015384,253.2734323364501
mean_vv,1.0,1.03,1.0,ld2050_load_a,b1821,a,252.5393916375865,253.18185958795934,249.49124786235907,252.5393916375865,253.18185958795934,249.49124786235907,0.18016778789469254,0.9829092417188764,253.12494932650833,253.18185958795934
mean_vv,1.0,1.03,1.0,ld2186_load_b,b1754,b,253.2775304972084,253.2775304972084,249.58726249129177,252.52510206114468,253.2775304972084,249.58726249129177,0.22280845907474392,0.9814026036325394,253.2040692661966,253.2775304972084
mean_vv,1.0,1.03,1.0,ld248_load_b,b2560,b,252.9906353179321,252.9906353179321,249.29817055220568,252.5671111413282,252.9906353179321,249.29817055220568,0.09518007742925795,0.9861045881586393,252.96689279180373,252.9906353179321
mean_vv,1.0,1.03,1.0,ld24_load_a,b1044,a,252.54298149978058,253.1358920280513,249.43925311657014,252.54298149978058,253.1358920280513,249.43925311657014,0.15949676706855387,0.983799153541688,253.08473820800052,253.1358920280513
mean_vv,1.0,1.03,1.0,ld2804_load_c,b2443,c,249.46793890243666,253.1554485099785,249.46793890243666,252.5454367877518,253.1554485099785,249.46793890243666,0.16863785123920202,0.9832418657484757,253.10362983182594,253.1554485099785
mean_vv,1.0,1.03,1.0,ld626_load_c,b2055,c,249.60700372576406,253.29517058718136,249.60700372576406,252.52367716903157,253.29517058718136,249.60700372576406,0.2307561766935953,0.9810755989058201,253.2192800072602,253.29517058718136
mean_vv,1.0,1.03,1.0,ld868_load_a,b2190,a,252.5412762532074,253.1968542678775,249.51324317509457,252.5412762532074,253.1968542678775,249.51324317509457,0.187177545308007,0.9824845517907935,253.13943948665116,253.1968542678775
mean_vv_vw,1.0,1.03,1.0,ld1291_load_b,b828,b,252.86596251401082,252.86596251401082,249.21537676713592,252.48310031282185,252.86596251401082,249.21537676713592,0.08910921965664678,0.985090259841534,252.85670376683507,252.86596251401082
mean_vv_vw,1.0,1.03,1.0,ld1446_load_c,b260,c,249.25195011469094,252.9135704491357,249.25195011469094,252.4406464440943,252.9135704491357,249.25195011469094,0.11872517946096205,0.98374113504791,252.88828482625445,252.9135704491357
mean_vv_vw,1.0,1.03,1.0,ld1668_load_a,b605,a,252.45368859677671,252.8399595810351,249.1389114413867,252.45368859677671,252.8399595810351,249.1389114413867,0.07390448553348372,0.9864037322566728,252.81944911471226,252.8399595810351
mean_vv_vw,1.0,1.03,1.0,ld1895_load_b,b1804,b,253.05121975962874,253.05121975962874,249.36837576835163,252.33257491557697,253.05121975962874,249.36837576835163,0.20562612231274377,0.9799918511696915,252.98252481021825,253.05121975962874
mean_vv_vw,1.0,1.03,1.0,ld1970_load_c,b2492,c,249.4425458476269,253.09741515801662,249.4425458476269,252.3266416131321,253.09741515801662,249.4425458476269,0.23342891419712308,0.9783426507385652,253.02674828148167,253.09741515801662
mean_vv_vw,1.0,1.03,1.0,ld2050_load_a,b1821,a,252.35924785773355,253.0266594971065,249.35783409749715,252.35924785773355,253.0266594971065,249.35783409749715,0.18992644414934717,0.98048471716864,252.96953421041368,253.0266594971065
mean_vv_vw,1.0,1.03,1.0,ld2186_load_b,b1754,b,253.0992013322695,253.0992013322695,249.43601622627796,252.31574515958306,253.0992013322695,249.43601622627796,0.23560061923209652,0.978341683354444,253.02546826041797,253.0992013322695
mean_vv_vw,1.0,1.03,1.0,ld248_load_b,b2560,b,252.8811161244129,252.8811161244129,249.20010263823278,252.4444613088729,252.8811161244129,249.20010263823278,0.09898401429361633,0.9849316523361301,252.85727731072714,252.8811161244129
mean_vv_vw,1.0,1.03,1.0,ld24_load_a,b1044,a,252.37669904364745,252.99211378733185,249.31517344537238,252.37669904364745,252.99211378733185,249.31517344537238,0.1680151828032571,0.9816214428203982,252.94076912365745,252.99211378733185
mean_vv_vw,1.0,1.03,1.0,ld2804_load_c,b2443,c,249.33975875911383,253.00746243443942,249.33975875911383,252.37481210474357,253.00746243443942,249.33975875911383,0.17725604418981178,0.9810675483792488,252.9554506952452,253.00746243443942
mean_vv_vw,1.0,1.03,1.0,ld626_load_c,b2055,c,249.4523306457219,253.11265447740817,249.4523306457219,252.30925569744136,253.11265447740817,249.4523306457219,0.2439939868416588,0.9779276987037787,253.03648362077388,253.11265447740817
mean_vv_vw,1.0,1.03,1.0,ld868_load_a,b2190,a,252.35775495138088,253.03838194029433,249.3766405707445,252.35775495138088,253.03838194029433,249.3766405707445,0.19701355033878606,0.98006279717621,252.98075042680367,253.03838194029433
worst_vv_vw,1.0,1.03,1.0,ld1291_load_b,b828,b,252.7758762944408,252.7758762944408,249.13207244210884,252.38903980865302,252.7758762944408,249.13207244210884,0.08982210383256344,0.9849034875044942,252.7668393606999,252.7758762944408
worst_vv_vw,1.0,1.03,1.0,ld1446_load_c,b260,c,249.15615440741786,252.8057161113285,249.15615440741786,252.32530337685176,252.8057161113285,249.15615440741786,0.12159682098958695,0.9831963559644501,252.7817263592173,252.8057161113285
worst_vv_vw,1.0,1.03,1.0,ld1668_load_a,b605,a,252.35563847152994,252.74873784914112,249.0586198285286,252.35563847152994,252.74873784914112,249.0586198285286,0.07619995175973474,0.9858766160213724,252.72931882140637,252.74873784914112
worst_vv_vw,1.0,1.03,1.0,ld1895_load_b,b1804,b,252.89502428097387,252.89502428097387,249.23786421490155,252.15989796032295,252.89502428097387,249.23786421490155,0.21346043755623362,0.978571357125472,252.8303316696203,252.89502428097387
worst_vv_vw,1.0,1.03,1.0,ld1970_load_c,b2492,c,249.30241560919274,252.9312593425175,249.30241560919274,252.14382798232887,252.9312593425175,249.30241560919274,0.24160211418852717,0.9769450812430303,252.86465122530902,252.9312593425175
worst_vv_vw,1.0,1.03,1.0,ld2050_load_a,b1821,a,252.19913102802977,252.88065533976163,249.23392823233044,252.19913102802977,252.88065533976163,249.23392823233044,0.19656785073697394,0.9793016955254485,252.82682090811326,252.88065533976163
worst_vv_vw,1.0,1.03,1.0,ld2186_load_b,b1754,b,252.93051163663532,252.93051163663532,249.29464391701939,252.1295157427945,252.93051163663532,249.29464391701939,0.24419744874683078,0.9768523471583953,252.86111397076667,252.93051163663532
worst_vv_vw,1.0,1.03,1.0,ld248_load_b,b2560,b,252.78019225517684,252.78019225517684,249.11099780017804,252.33616476732772,252.78019225517684,249.11099780017804,0.10170575407188139,0.9843749760606977,252.7576109150708,252.78019225517684
worst_vv_vw,1.0,1.03,1.0,ld24_load_a,b1044,a,252.22792407817784,252.85619588503496,249.19944204763422,252.22792407817784,252.85619588503496,249.19944204763422,0.1738905002756624,0.9805450034747248,252.80775565017993,252.85619588503496
worst_vv_vw,1.0,1.03,1.0,ld2804_load_c,b2443,c,249.22084645973624,252.8682503190559,249.22084645973624,252.22268599672034,252.8682503190559,249.22084645973624,0.1832325019498651,0.9799978997220892,252.8191615143062,252.8682503190559
worst_vv_vw,1.0,1.03,1.0,ld626_load_c,b2055,c,249.3078253751779,252.9400833249393,249.3078253751779,252.11865669790598,252.9400833249393,249.3078253751779,0.2528859692169538,0.9763983899539015,252.8683970706443,252.9400833249393
worst_vv_vw,1.0,1.03,1.0,ld868_load_a,b2190,a,252.19507012192685,252.8898539693355,249.2502977067472,252.19507012192685,252.8898539693355,249.2502977067472,0.20373227689725373,0.9788851745078374,252.83552751279348,252.8898539693355
sequence_vv_vw,1.0,1.03,1.0,ld1291_load_b,b828,b,252.78293647844998,252.78293647844998,249.13752666123048,252.39409833100555,252.78293647844998,249.13752666123048,0.08981277141629054,0.9846959463028053,252.773619239663,252.78293647844998
sequence_vv_vw,1.0,1.03,1.0,ld1446_load_c,b260,c,249.1655835855315,252.81781561601196,249.1655835855315,252.3340845091707,252.81781561601196,249.1655835855315,0.12193565739714736,0.9828019294473952,252.79244084160507,252.81781561601196
sequence_vv_vw,1.0,1.03,1.0,ld1668_load_a,b605,a,252.36367180170214,252.75973011423548,249.0672151979358,252.36367180170214,252.75973011423548,249.0672151979358,0.07655119170533871,0.9855209896324526,252.73915067422655,252.75973011423548
sequence_vv_vw,1.0,1.03,1.0,ld1895_load_b,b1804,b,252.92025605343179,252.92025605343179,249.25763243391594,252.17844718839186,252.92025605343179,249.25763243391594,0.21500837594960376,0.9776909352845639,252.85133738516936,252.92025605343179
sequence_vv_vw,1.0,1.03,1.0,ld1970_load_c,b2492,c,249.3223522516207,252.9567553963053,249.3223522516207,252.1625007600172,252.9567553963053,249.3223522516207,0.24305294605041197,0.9760510357322203,252.88585975661687,252.9567553963053
sequence_vv_vw,1.0,1.03,1.0,ld2050_load_a,b1821,a,252.21508404839412,252.90243155917588,249.25096704563242,252.21508404839412,252.90243155917588,249.25096704563242,0.19774115551241114,0.9785490792669959,252.84511610896166,252.90243155917588
sequence_vv_vw,1.0,1.03,1.0,ld2186_load_b,b1754,b,252.95732451002826,252.95732451002826,249.31563384625113,252.14916432078618,252.95732451002826,249.31563384625113,0.24580585340212538,0.9759064057351903,252.8833500644936,252.95732451002826
sequence_vv_vw,1.0,1.03,1.0,ld248_load_b,b2560,b,252.7920586605662,252.7920586605662,249.12026165279252,252.34480906905142,252.7920586605662,249.12026165279252,0.10206929035598622,0.9839883807925304,252.76813536563563,252.7920586605662
sequence_vv_vw,1.0,1.03,1.0,ld24_load_a,b1044,a,252.24252481862231,252.8761018770741,249.21501688206806,252.24252481862231,252.8761018770741,249.21501688206806,0.17492668892568813,0.9798647557352931,252.82458861197148,252.8761018770741
sequence_vv_vw,1.0,1.03,1.0,ld2804_load_c,b2443,c,249.23648617189326,252.88825306212448,249.23648617189326,252.23733731178206,252.88825306212448,249.23648617189326,0.18424165123802247,0.979313466538169,252.83607086187254,252.88825306212448
sequence_vv_vw,1.0,1.03,1.0,ld626_load_c,b2055,c,249.32937447062685,252.967613134792,249.32937447062685,252.13882513051982,252.967613134792,249.32937447062685,0.25454802381299624,0.9754242785236243,252.8911933183316,252.967613134792
sequence_vv_vw,1.0,1.03,1.0,ld868_load_a,b2190,a,252.21105950121344,252.91170210704823,249.2673840064983,252.21105950121344,252.91170210704823,249.2673840064983,0.20488491061510894,0.9781292629470555,252.8538790053996,252.91170210704823
sequence_droop,1.0,1.03,1.0,ld1291_load_b,b828,b,252.56510459058788,252.56510459058788,249.67141290602717,252.15425251807426,252.56510459058788,249.67141290602717,0.09194408721619272,0.7911909832708578,252.56181362160603,252.56510459058788
sequence_droop,1.0,1.03,1.0,ld1446_load_c,b260,c,249.77564732101868,252.5469294716347,249.77564732101868,252.11353941724803,252.5469294716347,249.77564732101868,0.1237388623230931,0.7680999661916387,252.53876847019825,252.5469294716347
sequence_droop,1.0,1.03,1.0,ld1668_load_a,b605,a,252.18327076512043,252.5211420726918,249.58531287091932,252.18327076512043,252.5211420726918,249.58531287091932,0.07744790335391148,0.8034346923046347,252.51510354838254,252.5211420726918
sequence_droop,1.0,1.03,1.0,ld1895_load_b,b1804,b,252.47855975108465,252.47855975108465,250.1099121485764,251.98498242024831,252.47855975108465,250.1099121485764,0.21488635135997844,0.6900918180036013,252.45826258741374,252.47855975108465
sequence_droop,1.0,1.03,1.0,ld1970_load_c,b2492,c,250.22076311980467,252.50232498230235,250.22076311980467,251.94599671327666,252.50232498230235,250.22076311980467,0.2439270661368364,0.6719089386974102,252.4808876815503,252.50232498230235
sequence_droop,1.0,1.03,1.0,ld2050_load_a,b1821,a,252.01017898922728,252.50664984835717,250.04583873018814,252.01017898922728,252.50664984835717,250.04583873018814,0.19862960361851795,0.707903657134856,252.48925699274716,252.50664984835717
sequence_droop,1.0,1.03,1.0,ld2186_load_b,b1754,b,252.495643222832,252.495643222832,250.2184762325357,251.94314017746277,252.495643222832,250.2184762325357,0.24615125337549998,0.671536124893948,252.47301341417557,252.495643222832
sequence_droop,1.0,1.03,1.0,ld248_load_b,b2560,b,252.53349343404545,252.53349343404545,249.69290603921448,252.14418473257226,252.53349343404545,249.69290603921448,0.10346848305959329,0.7830303232018911,252.52615451092282,252.53349343404545
sequence_droop,1.0,1.03,1.0,ld24_load_a,b1044,a,252.0412629705215,252.50293042426796,249.9667534676048,252.0412629705215,252.50293042426796,249.9667534676048,0.17579824847880693,0.7228913739012548,252.48769758685745,252.50293042426796
sequence_droop,1.0,1.03,1.0,ld2804_load_c,b2443,c,250.00454465093483,252.5102194847796,250.00454465093483,252.02764833628459,252.5102194847796,250.00454465093483,0.18541198702082667,0.7164207465719675,252.49460422961897,252.5102194847796
sequence_droop,1.0,1.03,1.0,ld626_load_c,b2055,c,250.2504166182728,252.49597297960605,250.2504166182728,251.93103244245842,252.49597297960605,250.2504166182728,0.25488529482126154,0.665221662134871,252.47253302313038,252.49597297960605
sequence_droop,1.0,1.03,1.0,ld868_load_a,b2190,a,252.00001565715087,252.51236324193187,250.07437885936028,252.00001565715087,252.51236324193187,250.07437885936028,0.20599701066162837,0.7031096652396234,252.4946785903809,252.51236324193187
